Latitude,Longitude,Country,City,Population
FLOAT,FLOAT,TEXT,TEXT,INT
55.816667,-3.233333,gb,penicuik,14314
56.41285,10.895649,dk,grenaa,14317
43.245385,-5.562896,es,laviana,14321
49.342778,8.659167,de,sandhausen,14329
-23,-51.2,br,bela vista do paraiso,14332
50.9,6.283333,de,aldenhoven,14335
49.756389,11.545,de,pegnitz,14337
49.896907,18.191661,cz,hlucin,14341
49.397222,8.533611,de,bruhl,14344
50.983333,9.716667,de,rotenburg,14346
43.536188,1.344141,fr,cugnaux,14348
-11.666667,-38.016667,br,acajutiba,14349
52.2,7.983333,de,hagen,14349
50.566667,9.716667,de,petersberg,14350
55.6,-2.816667,gb,galashiels,14351
50.6,4.9,be,eghezee,14352
50.466667,4.283333,be,chapelle-lez-herlaimont,14353
37.230062,-3.655454,es,albolote,14355
50.6,8.95,de,grunberg,14360
51.133333,5.6,be,bree,14363
-7.566667,-35.45,br,macaparana,14363
48.883333,8.333333,de,malsch,14364
-11.046389,-45.059722,br,formosa do rio preto,14365
59.966667,23.433333,fi,tammisaari,14377
44.4458333,18.1497222,ba,zavidovici,14380
48.966667,9.566667,de,murrhardt,14381
9.378988,-75.267692,co,los palmitos,14385
-17.1166667,-63.2333333,bo,mineros,14386
-20.6,-46.933333,br,cassia,14391
7.0833333,-2.0333333,gh,bechem,14391
5.06692,-74.594986,co,guaduas,14392
50,5.716667,be,bastogne,14395
-19.8,-45.666667,br,luz,14396
33.521176,64.421156,af,taywarah,14398
48.81264,14.318207,cz,cesky krumlov,14404
51.733333,6.3,de,kalkar,14405
50.916667,4.3,be,wemmel,14406
48.5,10.1,de,langenau,14411
46.104593,7.076771,ch,martigny,14413
-27.616667,-54.316667,br,horizontina,14416
48.452517,-4.252517,fr,landerneau,14419
40.593993,-4.144851,es,san lorenzo de el escorial,14422
53.533333,8.65,de,schiffdorf,14424
47.027858,8.656112,ch,schwyz,14425
-8.75,-67.383333,br,boca do acre,14427
43.16148,-5.623441,es,aller,14428
-15.7,-63.0833333,bo,ascension,14431
52.233333,8.166667,de,bissendorf,14431
46.866667,-1.016667,fr,les herbiers,14433
39.853605,3.122404,es,alcudia,14436
48.402195,2.720223,fr,avon,14436
46.716667,14.1,at,feldkirchen,14440
-11.633333,-42.033333,br,ibipeba,14444
-20.966667,-46.116667,br,carmo do rio claro,14446
49.477778,8.672778,de,schriesheim,14448
50.735924,2.735944,fr,bailleul,14450
-8.45,-35.95,br,agrestina,14453
50.75,5.083333,be,landen,14458
47.7,10.033333,de,isny,14461
48.416667,9.5,de,munsingen,14466
44.28476,4.75303,fr,bollene,14470
50.586392,3.043938,fr,wattignies,14474
-23.483333,-48.416667,br,angatuba,14476
-38.25,-72.683333,cl,traiguen,14481
49.306389,8.645278,de,walldorf,14488
50.190375,15.03947,cz,nymburk,14498
50.592134,15.164575,cz,turnov,14500
-3.133333,-40.15,br,marco,14502
-21.133333,-56.466667,br,bonito,14504
-19.066667,-42.533333,br,acucena,14506
52,8.05,de,sassenberg,14507
51.15,3.333333,be,beernem,14512
-21.966667,-45.35,br,lambari,14516
51.083333,4.416667,be,rumst,14521
36.847369,-2.946839,es,berja,14526
62.433333,22.183333,fi,kauhajoki,14526
-5.533333,-40.766667,br,novo oriente,14529
47.21526,7.796072,ch,langenthal,14533
53.866667,13.7,de,anklam,14533
39.216667,-2.15,es,la roda,14535
-27.266667,-48.833333,br,sao joao batista,14539
48.766667,8.333333,de,gernsbach,14548
-10.483333,-37.216667,br,nossa senhora das dores,14550
4.183333,19.9,cd,bosobolo,14552
-27.566667,-50.116667,br,otacilio costa,14557
55.838923,12.067612,dk,frederikssund,14564
50.866667,4.183333,be,ternat,14569
52.4,12.166667,de,genthin,14573
49.884404,16.873092,cz,zabreh,14574
52.05,10,de,bad salzdetfurth,14590
47.389983,8.691548,ch,volketswil,14592
-13.033333,-42.7,br,macaubas,14598
51.2,8.533333,de,winterberg,14603
60.8,25.75,fi,orimattila,14603
-30.36459,153.10141,au,sawtell,14608
43.505,18.7786111,ba,foca,14614
-21.025278,-47.374444,br,altinopolis,14616
48.614287,2.407623,fr,courcouronnes,14617
54.416667,13.433333,de,bergen,14621
49.316667,7.05,de,quierschied,14626
48.716667,9.416667,de,plochingen,14627
-20.05,-44.283333,br,sao joaquim de bicas,14630
57.8338889,27.0194444,ee,voru,14630
49.316667,7.133333,de,spiesen-elversberg,14633
43.45,-8.15,es,fene,14633
55.536009,12.182229,dk,solrod,14634
50.408139,1.577515,fr,berck,14638
-6.6,-39.05,br,cedro,14644
49.4025,8.633056,de,eppelheim,14647
46.293235,7.536934,ch,sierre,14648
50.883333,6.466667,de,niederzier,14648
-18.016667,-41.7,br,itambacuri,14652
-6.216667,-40.716667,br,parambu,14656
48.907861,6.058897,fr,pont-a-mousson,14657
50.966667,4.233333,be,merchtem,14660
3.9833333,13.1833333,cm,abong mbang,14661
50.239093,12.748613,cz,chodov,14661
50.633333,9.4,de,lauterbach,14665
51.383333,12.483333,de,taucha,14669
50.916667,3.433333,be,zulte,14670
43.099998,-0.05,fr,lourdes,14671
48.81451,3.084983,fr,coulommiers,14672
47.386229,0.748487,fr,saint-pierre-des-corps,14679
-0.7833333,-80.25,ec,tosagua,14680
50.333333,4.283333,be,thuin,14682
-16.25,-41.483333,br,medina,14686
-23.4,-47,br,pirapora do bom jesus,14690
56.136747,9.160023,dk,ikast,14692
-8.816667,-39.816667,br,santa maria da boa vista,14695
-26.4,-52.35,br,clevelandia,14701
50.283333,-107.766667,ca,swift current,14702
50.15,8.316667,de,niedernhausen,14703
-3.45,-40.2,br,santana do acarau,14707
54.316667,-130.333333,ca,prince rupert,14708
49.960197,12.700682,cz,marianske lazne,14709
43.400942,-3.820511,es,el astillero,14710
49.583333,3,fr,noyon,14711
-27.1575,-48.539722,br,porto belo,14722
48.233333,11.633333,de,ismaning,14722
45.270009,1.773087,fr,tulle,14728
49.334278,6.052675,fr,hayange,14729
47.780882,7.346624,fr,illzach,14729
-16.211944,-44.430833,br,brasilia de minas,14730
-11.783333,-38.35,br,inhambupe,14735
41.9161111,44.4241667,ge,kaspi,14735
40.8755556,45.1491667,am,ijevan,14737
44.4158333,17.0861111,ba,mrkonjic grad,14737
5.205148,-4.414604,ci,jacqueville,14743
-29.933333,-51.716667,br,triunfo,14749
48.9,9.066667,de,markgroningen,14766
-3.883333,-45.283333,br,pio xii,14773
47.518898,8.536967,ch,bulach,14776
48.068709,1.343312,fr,chateaudun,14786
44.91248,-0.636633,fr,blanquefort,14791
41.618024,2.667809,es,calella,14797
50.966667,9.8,de,bebra,14798
51.133333,9.283333,de,fritzlar,14798
64.1833333,-51.75,gl,nuuk,14799
-21.733333,-51.016667,br,lucelia,14807
43.452141,5.862186,fr,saint-maximin-la-sainte-baume,14807
-9.2,-35.716667,br,joaquim gomes,14808
46.4,-63.783333,ca,summerside,14808
51.166667,4.316667,be,kruibeke,14815
48.4,13.316667,de,pocking,14816
53.25,8.116667,de,wiefelstede,14816
-6.533333,-39.533333,br,jucas,14822
-12.416667,-38.966667,br,sao goncalo dos campos,14822
50.716667,-113.966667,ca,okotoks,14827
50.3,5.1,be,ciney,14830
48.383333,16.216667,at,stockerau,14831
51.65,10.333333,de,herzberg,14832
35.1980556,32.9913889,cy,guzelyurt,14836
38.275591,-3.615345,es,la carolina,14836
48.366667,10.85,de,stadtbergen,14837
47.693316,2.630939,fr,gien,14842
42.866667,-80.733333,ca,tilsonburg,14843
-11.15,-37.616667,br,boquim,14848
-26.1,-50.316667,br,tres barras,14855
47.52118,7.688415,ch,pratteln,14861
51.233333,2.966667,be,bredene,14862
-29.116667,-49.666667,br,sombrio,14864
-23.333333,-52.083333,br,mandaguacu,14866
-24.1,-49.483333,br,senges,14868
-26.4,-52.766667,br,sao lourenco do oeste,14872
49.05,3.4,fr,chateau-thierry,14873
-6.333333,-47.4,br,porto franco,14874
37.863021,-0.791864,es,pilar de la horadada,14874
4.030782,-74.970097,co,guamo,14881
-12.733333,-38.616667,br,madre de deus,14887
-20.716667,-46.75,br,itau de minas,14888
48.283333,8.566667,de,oberndorf,14890
16.2666667,-61.6166667,gp,lamentin,14892
51.033333,9.4,de,homberg,14893
47.204077,8.756933,ch,freienbach,14900
55.533333,-4.666667,gb,troon,14900
40.7833333,21.4,gr,florina,14910
60.95,25.933333,fi,nastola,14911
22.7844444,-81.9133333,cu,san nicolas,14914
61.466667,23.566667,fi,pirkkala,14914
-15.8166667,-67.55,bo,caranavi,14915
-26.626129,152.959412,au,nambour,14919
58.2480556,22.5038889,ee,kuressaare,14922
51.8,-3.183333,gb,brynmawr,14924
49.583333,5.8,be,aubange,14932
48.2,14.283333,at,ansfelden,14936
47.058495,7.622139,ch,burgdorf,14943
48.909238,2.137539,fr,montesson,14947
-23.783333,-52.25,br,engenheiro beltrao,14955
-11.796667,-49.466944,br,formoso do araguaia,14963
-7.75,-34.833333,br,itamaraca,14969
-25.58,-48.354167,br,pontal do parana,14969
42.5444444,22.9577778,bg,radomir,14971
61.333333,22.9,fi,vammala,14982
50.75,8.083333,de,burbach,14984
51.95,13.9,de,lubben,14985
41.383333,2.083333,es,sant just desvern,14987
-32.79924,134.211594,au,flinders,15000
50.95,4.716667,be,rotselaar,15007
47.389616,8.052354,ch,aarau,15007
40.386411,-5.763406,es,bejar,15008
37.404464,66.074375,af,qarqin,15023
55.326574,11.150012,dk,korsor,15029
-0.183333,-50.05,br,tucuma,15031
49.079722,9.065,de,brackenheim,15031
49.016667,2.1,fr,eragny,15040
-20.733333,-48.583333,br,colina,15042
47.533588,7.568512,ch,binningen,15046
48.001158,2.753601,fr,montargis,15048
5.85,-0.1833333,gh,aburi,15053
9.875563,-84.076613,cr,san rafael arriba,15054
51.783333,8.816667,de,bad lippspringe,15054
-23.766667,-53.066667,br,cruzeiro do oeste,15058
1.604496,-77.131523,co,la union,15061
40.7955556,44.2783333,am,spitak,15063
-9.716667,-36.45,br,cajueiro,15063
51.366667,12.733333,de,wurzen,15066
7.454624,-5.292628,ci,sakassou,15068
45.606096,4.067416,fr,montbrison,15072
49.121667,12.129167,de,regenstauf,15078
48.692468,2.610902,fr,brie-comte-robert,15080
51.8,10.333333,de,clausthal-zellerfeld,15082
-11.333333,-38.95,br,araci,15089
-26.933333,-50.45,br,santa cecilia,15092
34.082481,70.668152,af,acin,15098
52.783333,14.033333,de,bad freienwalde,15108
0.6,-77.8166667,ec,san gabriel,15112
47.483271,6.853407,fr,audincourt,15114
-23.216667,-44.716667,br,parati,15118
48.066667,8.65,de,trossingen,15123
47.329107,-2.428291,fr,guerande,15124
49.281944,9.688889,de,kunzelsau,15128
-19.333333,-41.25,br,resplendor,15131
13.4113889,-16.7088889,gm,sukuta,15131
49.565278,9.704167,de,lauda-konigshofen,15138
52.316667,9.6,de,gehrden,15139
-25.716667,-51.633333,br,pinhao,15141
39.8755556,20.0052778,al,sarande,15147
37.993839,-3.471029,es,baeza,15149
47.716667,16.033333,at,ternitz,15153
49.440654,1.024586,fr,canteleu,15157
-27.933333,-52.916667,br,sarandi,15159
51.216667,-102.466667,ca,yorkton,15172
39.233333,-0.516667,es,carlet,15173
20.7488889,-76.0258333,cu,baguanos,15176
9.362379,-73.603135,co,chiriguana,15181
44.4,131.166667,cn,suifenhe,15183
38.455977,48.87498,az,astara,15190
44.8825,16.1513889,ba,bosanska krupa,15193
-22.516667,-52.166667,br,teodoro sampaio,15193
49.975283,16.397151,cz,usti nad orlici,15194
-17.55,-65.8333333,bo,punata,15195
38.908388,-6.617854,es,montijo,15199
38.416667,-6.416667,es,zafra,15199
-29.666667,-52.8,br,candelaria,15200
52.966667,9.216667,de,langwedel,15200
48.848675,2.624346,fr,noisiel,15205
39.4627778,45.9730556,am,sisian,15208
5.062421,-75.87159,co,viterbo,15216
47.833333,-69.533333,ca,riviere-du-loup,15219
49.095278,8.390556,de,eggenstein-leopoldshafen,15222
-26.684429,153.057053,au,buderim,15228
51.666667,9.366667,de,beverungen,15230
-0.133333,-67.083333,br,sao gabriel da cachoeira,15232
51.8,7.75,de,drensteinfurt,15234
50.616667,5.75,be,soumagne,15237
51.859167,-4.311667,gb,carmarthen,15244
49.960278,9.772222,de,karlstadt,15247
-17.333333,-40.233333,br,medeiros neto,15255
60.5,22.45,fi,lieto,15258
41.685,20.4288889,al,peshkopi,15261
9.983333,39.983333,et,abomsa,15261
61.866667,25.2,fi,jamsa,15261
48.949521,2.040682,fr,carrieres-sous-poissy,15261
48.683146,6.147995,fr,laxou,15264
21.6966667,-78.6327778,cu,baragua,15268
50.933333,8.4,de,bad laasphe,15268
11.6636111,-1.0730556,bf,manga,15269
22.8058333,-82.5841667,cu,alquizar,15275
51.066667,4.633333,be,putte,15276
-4.0691667,-78.9566667,ec,zamora,15276
-5.366667,-42.683333,br,demerval lobao,15285
53.15,12.183333,de,pritzwalk,15286
-1.2666667,-80.4333333,ec,sucre,15286
49.281062,-0.705711,fr,bayeux,15286
50.247704,3.924607,fr,hautmont,15289
47.206649,7.516605,ch,solothurn,15292
49.656068,3.301071,fr,tergnier,15296
48.67103,6.150832,fr,villers-les-nancy,15296
19.8,-70.7833333,do,maimon,15297
18.0666667,-88.55,bz,orange walk,15298
53.5,10.483333,de,schwarzenbek,15310
10.148275,-85.452013,cr,nicoya,15315
50.705354,1.589696,fr,outreau,15316
-6.083333,-35.25,br,sao jose de mipibu,15317
41.187937,1.569665,es,calafell,15325
51.783333,7.616667,de,ascheberg,15327
50.916667,7.4,de,much,15327
50.232504,14.074934,cz,slany,15330
55.9,-3.633333,gb,bathgate,15337
48.933333,9.25,de,marbach,15353
9.566667,37.1,et,shambu,15357
55.868749,12.345809,dk,lillerod,15359
49.643611,8.46,de,burstadt,15365
38.944216,-3.238096,es,la solana,15374
50.183608,14.659499,cz,brandys nad labem-stara boleslav,15375
48.25,11.65,de,garching,15380
48.835407,2.62998,fr,lognes,15391
-23.5049,-47.6185,br,aracoiaba da serra,15395
46.778074,7.63249,ch,steffisburg,15396
55.733333,-3.966667,gb,larkhall,15410
-25.35,-54.166667,br,sao miguel do iguacu,15434
56.333333,-2.783333,gb,saint andrews,15435
52.316667,7.166667,de,bad bentheim,15436
5.605204,-3.157086,ci,ayame,15442
47.386276,9.280779,ch,herisau,15444
48.751495,2.511632,fr,boissy-saint-leger,15451
49.898889,8.844444,de,dieburg,15452
-34.288528,146.050934,au,griffith,15456
-40.316667,-72.966667,cl,rio bueno,15456
-18,-46.9,br,vazante,15459
47.883333,11.7,de,holzkirchen,15459
41.913584,0.194091,es,monzon,15461
10.9333333,-14.3,gn,boke,15462
-16.433333,-41,br,jequitinhonha,15463
51.233333,4.833333,be,lille,15466
-17.35,-39.216667,br,prado,15466
46.233333,-60.216667,ca,sydney mines,15474
49.3,6.933333,de,riegelsberg,15476
51.616667,12.316667,de,bitterfeld,15486
49.233587,2.888071,fr,crepy-en-valois,15487
-18.2666667,-66.85,bo,huanuni,15492
1.839944,-76.968889,co,bolivar,15493
50.55,-3.466667,gb,teignmouth,15498
50.608263,2.991429,fr,haubourdin,15508
51.033333,2.866667,be,diksmuide,15515
-26.433333,-49.066667,br,schroeder,15515
-14.683333,-39.366667,br,itajuipe,15517
48.933333,9.2,de,freiberg,15517
42.6966667,41.4783333,ge,ochamchira,15517
-8.666667,-35.15,br,rio formoso,15518
41.646217,2.741505,es,malgrat de mar,15524
49.469444,8.992778,de,eberbach,15526
51.45,6.266667,de,straelen,15531
18.8,-69.7833333,do,monte plata,15533
51.033333,7.116667,de,odenthal,15537
41.6102778,20.0088889,al,burrel,15539
54.233333,10.283333,de,preetz,15540
-17.9833333,-63.3833333,bo,el torno,15544
-20.366667,-41.95,br,manhumirim,15544
-1.8,-79.3333333,ec,montalvo,15547
-6.716667,-35.5,br,belem,15550
45.266667,-72.15,ca,magog,15550
51.133333,5.466667,be,peer,15551
45.816667,-77.116667,ca,pembroke,15551
47.293232,5.004569,fr,chenove,15551
52.983333,-0.4,gb,sleaford,15558
47.703042,-0.077532,fr,la fleche,15559
53.266667,-113.533333,ca,leduc,15562
-11.816667,-37.616667,br,conde,15565
52.133333,8.483333,de,spenge,15569
-4.483333,-44.45,br,dom pedro,15570
9.994468,-84.664658,cr,esparta,15575
7.852488,-5.310628,ci,botro,15581
-13.05,-46.883333,br,campos belos,15583
-39.366667,-72.633333,cl,loncoche,15590
-29.666667,-50.566667,br,rolante,15594
-19.75,-43.05,br,nova era,15595
42.035573,0.127019,es,barbastro,15598
50.65,13.166667,de,marienberg,15600
-22.033333,-42.366667,br,cordeiro,15602
36.711591,-4.630105,es,cartama,15604
-14.2,-39.516667,br,ubata,15605
37.275593,-6.838507,es,moguer,15606
50.316667,8.5,de,neu-anspach,15609
47.807801,7.337023,fr,wittenheim,15612
47.363569,0.739933,fr,saint-avertin,15619
43.406069,4.981073,fr,port-de-bouc,15621
42.75,-8.5,es,teo,15623
5.7,-1.2833333,gh,foso,15637
48.812937,2.341701,fr,gentilly,15639
28.3548,-16.372684,es,candelaria,15647
44.8808333,18.4269444,ba,gradacac,15659
-12.75,-38.75,br,saubara,15669
5.172819,-72.547058,co,aguazul,15670
-4.583333,-42.866667,br,uniao,15678
46.954878,4.300357,fr,autun,15684
-16.466667,-49.966667,br,anicuns,15685
53.016667,-112.816667,ca,camrose,15687
49.383333,7.166667,de,ottweiler,15692
53.05,9.016667,de,oyten,15694
49.833611,8.751944,de,ober-ramstadt,15695
-23.116667,-48.6,br,itatinga,15696
48.58733,-3.825005,fr,morlaix,15696
51.2,6.216667,de,niederkruchten,15697
5.200875,-75.868652,co,belen de umbria,15698
60.9,24.6,fi,janakkala,15698
-14.416667,-56.45,br,diamantino,15700
35.033328,71.358087,af,asmar,15708
48.133333,16.466667,at,schwechat,15711
-20.483333,-49.316667,br,nova granada,15716
50.388821,13.182397,cz,klasterec nad ohri,15724
-23.85,-49.8,br,wenceslau braz,15726
40.518333,47.654167,az,ucar,15741
-21.55,-45.733333,br,paraguacu,15742
43.96625,4.860409,fr,le pontet,15747
45.936882,6.636638,fr,sallanches,15747
47.429855,8.465128,ch,regensdorf,15756
44.7033333,18.3097222,ba,gracanica,15758
10.324198,-74.960169,co,santa lucia,15760
45.708803,4.860567,fr,saint-fons,15760
50.183333,8.466667,de,konigstein,15767
-3.466667,-44.883333,br,vitoria do mearim,15775
43.438569,4.945717,fr,fos-sur-mer,15783
-19.016667,-57.583333,br,ladario,15790
53.166667,7.35,de,weener,15794
48.800785,2.161808,fr,viroflay,15803
50.8,5.6,be,riemst,15809
44.5,-80.216667,ca,collingwood,15809
51.083333,4.366667,be,boom,15810
49.016667,2.25,fr,saint-leu-la-foret,15812
55.305846,10.803394,dk,nyborg,15826
-12.5,-39,br,conceicao da feira,15838
-25.966667,-52.566667,br,coronel vivida,15841
-3.55,-80.0666667,ec,arenillas,15852
42.5,1.5333333,ad,les escaldes,15854
52.316667,8.333333,de,bad essen,15858
53.116667,8.466667,de,hude,15858
42.098215,1.844004,es,berga,15860
62.45,-114.35,ca,yellowknife,15866
50.548752,13.775444,cz,bilina,15866
51.65,11.5,de,hettstedt,15876
-6.4,-41.75,br,valenca do piaui,15881
51.783333,10.95,de,blankenburg,15887
-7.3,-38.166667,br,itaporanga,15890
15.1138889,37.5927778,er,barentu,15891
-8.15,-35.4,br,pombos,15895
-9.566667,-35.816667,br,satuba,15898
10.611353,-74.268237,co,el reten,15901
50.5,4.35,be,pont-a-celles,15909
48.838106,2.524879,fr,bry-sur-marne,15911
10.200948,-83.477775,cr,carmen,15920
51.35,8.5,de,olsberg,15923
44.83238,-0.514107,fr,floirac,15928
37.142181,-3.624931,es,armilla,15934
-16.566667,-41.833333,br,itaobim,15938
-21.216667,-50.85,br,valparaiso,15939
55.681984,11.100426,dk,kalundborg,15939
51.083333,4.283333,be,puurs,15944
43.6519444,17.9613889,ba,konjic,15950
42.9,-78.933333,ca,fort erie,15953
-23.8,-48.583333,br,buri,15959
49.4,6.7,de,beckingen,15959
38.092913,-1.797605,es,cehegin,15959
34.107375,64.305199,af,sahrak,15967
-19.383333,-42.416667,br,ipaba,15971
50.6,6.3,de,simmerath,15981
51.666667,9.65,de,uslar,15982
47.950127,1.876014,fr,saran,15983
50.616667,5.683333,be,fleron,15994
55.65,-4.716667,gb,kilwinning,16000
51.333333,9.866667,de,witzenhausen,16001
-14.95,-39.316667,br,buerarema,16002
46.255457,6.960665,ch,monthey,16002
42.3,24.9666667,bg,rakovski,16009
51.1,4.516667,be,duffel,16011
46.465264,6.841168,ch,vevey,16014
50.915389,14.617839,cz,varnsdorf,16018
53.066667,8.2,de,wardenburg,16019
41.427284,48.42893,az,qusar,16022
-10.5,-37.066667,br,capela,16024
48.117755,-1.205771,fr,vitre,16026
49.059366,2.061833,fr,osny,16027
6.238687,-6.171465,ci,guiberoua,16030
53.95,10.733333,de,ratekau,16031
47.85,12.983333,de,freilassing,16033
55.8,-4.283333,gb,giffnock,16038
-2.233333,-45.3,br,santa helena,16045
-29.366667,-51.133333,br,nova petropolis,16050
47.916272,7.700622,de,bad krozingen,16051
51.966667,12.083333,de,zerbst,16054
4.9666667,18.7,cf,damara,16056
-2.533333,-66.016667,br,fonte boa,16060
56.166667,-3.033333,gb,buckhaven,16063
-9.016667,-35.216667,br,maragogi,16066
8.816667,40.516667,et,gelemso,16067
53.633333,9.85,de,halstenbek,16074
41.076036,1.139829,es,salou,16075
-27.193541,153.026306,au,deception bay,16090
37.619154,-0.877993,es,la union,16095
-8.516667,-39.316667,br,cabrobo,16096
53.933333,10.316667,de,bad segeberg,16097
51.616667,8.35,de,erwitte,16097
53.4077778,24.5327778,by,masty,16102
48.626052,2.601247,fr,moissy-cramayel,16104
53.55,10.2,de,glinde,16106
49.353611,11.148333,de,wendelstein,16108
52.533333,13.683333,de,neuenhagen,16111
47.583333,12.166667,at,kufstein,16116
-32.233333,-53.083333,br,arroio grande,16117
-14.95,-49.566667,br,itapaci,16118
-15.35,-48.5,br,padre bernardo,16118
47.416667,12.85,at,saalfelden,16119
49.366667,6.683333,de,rehlingen-siersburg,16121
51.216667,5.416667,be,neerpelt,16122
-15.133333,-49.8,br,rubiataba,16128
47.19354,7.396577,ch,grenchen,16135
47.177624,-1.621426,fr,bouguenais,16135
48.716667,9.533333,de,ebersbach,16143
47.311896,8.528684,ch,adliswil,16144
-12.6,-38.966667,br,cachoeira,16145
48.89317,2.103714,fr,le pecq,16151
-25.4314,-48.7184,br,antonina,16152
-19.916667,-48.383333,br,conceicao das alagoas,16152
48.5,8.383333,de,baiersbronn,16156
42.002491,-5.678255,es,benavente,16159
48.892811,2.133082,fr,le vesinet,16162
52.266667,10.383333,de,vechelde,16165
51.3,6.316667,de,grefrath,16167
-0.95,-78.6833333,ec,pujili,16168
38.040945,-1.490138,es,mula,16172
48.55,11.266667,de,schrobenhausen,16177
47.883333,11.916667,de,bruckmuhl,16178
36.01393,-5.606949,es,tarifa,16179
-22.516667,-48.683333,br,macatuba,16180
13.3166667,-14.2166667,gm,basse,16190
53.333333,8.483333,de,brake,16199
51.483333,9.4,de,hofgeismar,16199
48.683333,9.383333,de,wendlingen,16199
52.85,8.733333,de,bassum,16204
37.388968,-1.945362,es,huercal-overa,16204
51.316667,4.866667,be,beerse,16208
48.016667,16.283333,at,traiskirchen,16212
48.405367,2.700199,fr,fontainebleau,16217
-23.383333,-48.716667,br,paranapanema,16218
52.433333,8.616667,de,rahden,16218
-1.1333333,12.4833333,ga,koulamoutou,16222
51.25,6.183333,de,bruggen,16224
60.8,21.416667,fi,uusikaupunki,16226
48.916667,11.866667,de,kelheim,16227
-7.333333,-47.466667,br,carolina,16229
-11.733333,-40.566667,br,piritiba,16230
52.516667,8.2,de,damme,16236
-15.616667,-46.433333,br,buritis,16243
47.75,11.383333,de,penzberg,16243
-28.3,-49.933333,br,sao joaquim,16250
-21.366667,-46.533333,br,muzambinho,16254
48.980817,1.966678,fr,verneuil-sur-seine,16261
39.583333,-0.45,es,betera,16267
50.333333,10.216667,de,bad neustadt,16268
3.696373,-73.699575,co,san martin,16274
8.363611,-72.406295,co,puerto santander,16275
5.324722,-75.156944,co,manzanares,16278
-1.033333,-46.666667,br,augusto correa,16280
49.985833,8.3425,de,ginsheim-gustavsburg,16283
50.262281,14.508592,cz,neratovice,16285
48.745653,2.267956,fr,verrieres-le-buisson,16288
49.993611,9.578333,de,lohr,16297
-20.75,-49.7,br,monte aprazivel,16308
52.983333,13.333333,de,zehdenick,16310
-39.633333,-72.333333,cl,panguipulli,16312
49.027821,2.326384,fr,domont,16314
49.782377,14.686569,cz,benesov,16321
52.016667,8.7,de,leopoldshohe,16324
-6.25,-38.916667,br,oros,16329
-29.4,-51.95,br,arroio do meio,16331
-20.183333,-44.766667,br,carmo do cajuru,16333
55.036217,9.417999,dk,aabenraa,16344
51.3,13.116667,de,oschatz,16348
51.816667,8.65,de,hovelhof,16349
50.55,9.716667,de,kunzell,16356
50.566667,7.233333,de,remagen,16360
-34.602509,138.749023,au,gawler,16362
46.8,13.5,at,spittal,16363
50.429766,15.813812,cz,dvur kralove,16364
51.2,-114.45,ca,cochrane,16367
-23.6,-52.466667,br,jussara,16374
-6.683333,-36.65,br,parelhas,16377
19.4666667,-71.3333333,do,san ignacio de sabaneta,16381
47.289515,8.567546,ch,thalwil,16389
49.545182,0.187688,fr,montivilliers,16390
-37.95,-72.433333,cl,collipulli,16392
-32.832111,151.356232,au,cessnock,16394
40.289078,-4.011966,es,navalcarnero,16396
-29.690121,152.933365,au,grafton,16399
-5.233333,-44.65,br,tuntum,16402
19.55,-71.7,do,dajabon,16402
48.266667,13.033333,at,braunau,16403
47.050004,8.262739,ch,littau,16403
-7.05,-35.633333,br,alagoa grande,16406
-24.516667,-49.933333,br,pirai do sul,16409
-15.75,-41.466667,br,aguas vermelhas,16410
10.45,38.2,et,bichena,16411
38.108786,-0.791966,es,almoradi,16415
50.8,12.716667,de,hohenstein-ernstthal,16416
49.626118,-1.643486,fr,octeville,16417
49.516667,6.75,de,losheim,16418
5.656098,-75.878772,co,andes,16420
-28.35,-49.3,br,orleans,16422
-7.65,-40.116667,br,ipubi,16424
43.6475,111.976667,cn,erenhot,16427
50.816667,8.966667,de,kirchhain,16432
42.147784,-8.801099,es,nigran,16432
-8.7,-35.516667,br,agua preta,16444
53.9,10.65,de,stockelsdorf,16449
-0.9333333,-79.2166667,ec,la mana,16450
45.754987,4.788123,fr,tassin-la-demi-lune,16450
50.666667,9.766667,de,hunfeld,16454
28.208587,-16.789471,es,guia de isora,16454
-4.133333,-40.5,br,varjota,16462
-6.633333,-51.983333,br,sao felix do xingu,16478
50.866667,-0.016667,gb,lewes,16479
54.333333,-1.433333,gb,northallerton,16480
47.55,7.95,de,bad sackingen,16483
5.7333333,20.05,cf,grimari,16486
-29.233333,-53.683333,br,julio de castilhos,16487
50.983333,12.983333,de,mittweida,16494
51.15,7.35,de,huckeswagen,16499
48.737217,-0.574657,fr,flers,16502
50.766667,6.833333,de,weilerswist,16515
-5.583333,-39.366667,br,senador pompeu,16516
50.435841,15.355569,cz,jicin,16516
50.883333,3.883333,be,herzele,16523
13.3522222,-16.4338889,gm,lamin,16525
-8.166667,-70.766667,br,tarauaca,16526
38.379061,-4.848268,es,pozoblanco,16534
51.430278,-2.7625,gb,nailsea,16537
50.633333,5.8,be,herve,16544
22.2025,-84.0875,cu,guane,16548
-11.85,-40.783333,br,tapiramuta,16549
-37.266667,-72.7,cl,laja,16550
49.966667,8.957778,de,babenhausen,16551
47.357058,7.909101,ch,olten,16555
52.2,8.633333,de,kirchlengern,16557
38.116312,-1.300426,es,archena,16563
-2.583333,-49.5,br,mocajuba,16567
15.3,-61.4,dm,roseau,16571
-1.3166667,-78.5333333,ec,pelileo,16572
